id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/daysevent00/day_cau15.txt#5#12,"あのね……
一つ聞いておきたいことがあるの。","那个……
我想先问你一件事。",translated,依恩,603c7afe7f,br=0 nl=1,2,
inc/event/res/daysevent00/day_cau15.txt#6#12,"わたしったら、つい嬉しくなって
たくさんお話しちゃってるでしょ？","我一开心起来，
就会忍不住说个不停对吧？",translated,依恩,a85de100c5,br=0 nl=1,2,
inc/event/res/daysevent00/day_cau15.txt#7#12,"それでその……馴れ馴れしいとか
思ったりしてないかな？","所以那个……你会不会觉得
我太自来熟了呢？",translated,依恩,cf15db2f14,br=0 nl=1,2,
inc/event/res/daysevent00/day_cau15.txt#8#12,そんなことない,没有那回事,translated,,17a77b07ea,br=0 nl=0,1,
inc/event/res/daysevent00/day_cau15.txt#9#12,イオンと会えて嬉しい,能见到依恩我很开心,translated,,fe36c81c8d,br=0 nl=0,1,
inc/event/res/daysevent00/day_cau15.txt#18#12,ほ、ほんと！？,真的吗！？,translated,依恩,ebf1061b38,br=0 nl=0,1,
inc/event/res/daysevent00/day_cau15.txt#19#12,えへへ、だったら嬉しいな。,诶嘿嘿，能听你这么说真开心。,translated,依恩,4cd6b241df,br=0 nl=0,1,
inc/event/res/daysevent00/day_cau15.txt#20#12,"せっかく会えたのに、
嫌われちゃったりしたら嫌だもん。","难得能见面，
要是被你讨厌了我会很难受的嘛。",translated,依恩,e4d0911931,br=0 nl=1,2,
inc/event/res/daysevent00/day_cau15.txt#21#12,あなたさえ良かったら、また来てね。,只要你不介意，随时都要再来哦。,translated,依恩,28bd8c6b1f,br=0 nl=0,1,
inc/event/res/daysevent00/day_cau15.txt#22#12,そして、色々お話しようよ。,然后，我们再好好聊聊天吧。,translated,依恩,84fa28bab8,br=0 nl=0,1,
inc/event/res/daysevent00/day_cau15.txt#23#14,"馴れ馴れしくないか
不安だったけど、
大丈夫だったみたい♪","虽然之前担心
会不会显得太自来熟，
但看来完全没问题呢♪",translated,,bc93ab017b,br=0 nl=2,3,
inc/event/res/daysevent00/day_cau16.txt#5#12,そういえば、また来てくれたね。,话说回来，你又来看我了呢。,translated,依恩,3f7f425d59,br=0 nl=0,1,
inc/event/res/daysevent00/day_cau16.txt#6#12,えへへ、改めてありがとう。,诶嘿嘿，再次谢谢你。,translated,依恩,4657bb73ee,br=0 nl=0,1,
inc/event/res/daysevent00/day_cau16.txt#7#12,"ちゃんと約束したわけじゃないから、
実はまた来てくれるか心配してたの。","因为我们并没有定下约定，
其实我一直担心你还会不会来呢。",translated,依恩,981bb851a7,br=0 nl=1,2,
