id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/03/me03_01.txt#43#12,"さぁ、着いたわよ。
ここが『{メゾン・セントリア}』。","好啦，到了哦。
这里就是‘{中央公馆}’。",translated,妮伊,2c1acb024e,br=1 nl=1,2,keep-terms {メゾン・セントリア}
inc/event/res/03/me03_01.txt#43#14,メゾン・セントリアとは、メゾンホールと呼ばれるステージを囲み、眺望できる商店街通りの総称。<CR>メゾン・セントリアには、１号通～１３号通まであり、それぞれがステージを１階として１３階までの階層を持つ集合体である。<CR>昼間も多くの人が行き来し活気ある通だが、外殻にある花弁が閉じて夜になると屋台が多く出店し、プラネタリー・メゾンでしか見ることが出来ない星空の下でより多くの人たちが賑わいを見せる。<CR>また、屋台の中には変わったものを商売にしてるところもあり、毎日のようにメゾン・セントリアへと足を運ぶ人も少なくない。,中央公馆是环绕着被称为公馆大厅的舞台、并能将其尽收眼底的商业街通路的统称。<CR>中央公馆包含１号街至１３号街，是以舞台所在的１楼为基准、共拥有１３层阶层构造的集合体。<CR>白昼里人来人往，是一条极具活力的街区；而当外壳的花瓣合拢入夜后，便会有大量摊贩摆摊，在唯有行星公馆方能得见的星空之下，汇聚起更为繁华热闹的熙攘人潮。<CR>此外，摊贩中亦不乏以奇特之物营生者，几乎每日都会造访中央公馆的人也不在少数。,translated,妮伊,fb6ab0a7df,<CR> <CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=262
inc/event/res/03/me03_01.txt#44#12,"『{プラネタリー・メゾン}』で一番の
歓楽街ってトコかな♪","算是‘{行星公馆}’里
最热闹的繁华街吧♪",translated,妮伊,edf21cdc65,br=1 nl=1,2,keep-terms {プラネタリー・メゾン}
inc/event/res/03/me03_01.txt#44#14,『星降る夜』というものに憧れを持った資産家が作った巨大な花を模したコロン。<CR>外側から見ると花弁のように見えるが、バーストが近づくか一日の半分は花弁が閉じ夜モードとなる。<CR>そして夜モードのプラネタリー・メゾンの内側には満点の星空が描き出される。<CR>ラシェーラの太陽は赤色巨星になっており、夜でも星を見ることはできない。しかしプラネタリー・メゾンではかつてそうであったと言われる『星空』が再現されており、ラシェーラにおいて唯一『夜の商売』が発達したコロンである。<CR>ネイはこのプラネタリー・メゾンで踊り子として働き、彼女の自宅もここにある。,由憧憬“繁星降临之夜”的资本家建造的、仿照巨大花朵形态的克隆。<CR>从外部望去宛如花瓣，每当爆炸临近或是一天的半数时间，花瓣便会合拢转入夜间模式。<CR>而在夜间模式下的行星公馆内侧，则会描绘出满天星空。<CR>拉榭拉的太阳如今已演化为红巨星，即便入夜也无法仰望繁星。然而在行星公馆中，却再现了据传往昔曾有过的“星空”，也是拉榭拉唯一发展出“夜间风俗产业”的克隆。<CR>妮伊便是在这座行星公馆中作为舞者工作，她的住所也位于此处。,translated,妮伊,23a27c2677,<CR> <CR> <CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=278
inc/event/res/03/me03_01.txt#45#12,すっ……すごいね、ネイちゃん！！,好……好厉害啊，妮伊！！,translated,依恩,d66550dd6c,br=0 nl=0,1,
inc/event/res/03/me03_01.txt#46#12,わたし、こんなにぎやかな街、はじめて！,我还是头一次见到这么热闹的城市！,translated,依恩,242177f245,br=0 nl=0,1,
inc/event/res/03/me03_01.txt#47#12,"まーそうでしょうねぇ。
といっても、今日はいつもより
かなり人が多いみたいだけど。","嘛，那是当然啦。
话虽如此，今天看起来
比平时还要人多不少呢。",translated,妮伊,d5467ea5db,br=0 nl=2,3,
inc/event/res/03/me03_01.txt#48#12,"イオンの「にぎやか」の基準って
{万寿沙羅}でしょ？
比べちゃ悪いくらいのもんよ。","依恩你对“热闹”的基准
是{万寿沙罗}对吧？
拿来对比都显得欺负它了。",translated,妮伊,8a85804c2f,br=1 nl=2,3,keep-terms {万寿沙羅}
inc/event/res/03/me03_01.txt#48#14,正式には万寿区万寿沙羅。昔、帝都が地上に存在していたとき、政治的な中心だった地区で、今でもその名残である旧帝国関連施設が史跡として多数点在している。<CR>現在でも、地上の旧市街における、経済、政治の中心地として栄えている。<CR><CR>中でも万寿沙羅一番街は、地上に住む人々にとって一番の商店街で、この地区に無い物はどこにもないと言われているほど。万寿沙羅駅とその駅ビルは、日夜沢山の人でごった返している。,正式名称为万寿区万寿沙罗。在过去的帝都位于地面上的时代，这里曾是政治中心区域，如今仍有许多作为历史遗迹留存的旧帝国相关设施散布于此。<CR>即便是现在，作为地面旧城区的经济与政治中心，这里依旧繁荣。<CR><CR>其中万寿沙罗一番街是地面居民最重要的商业街，甚至被称为“在这条街上找不到的东西世间便无处可寻”。万寿沙罗车站及其车站大厦，日夜都挤满了络绎不绝的人潮。,translated,妮伊,b6cfc0d2ce,<CR> <CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=205
inc/event/res/03/me03_01.txt#49#12,"プラネタリー･メゾンの上にも下にも
{コロン}はいっぱいあるけど、
どっちの住人にもこの街は大人気でね。","行星公馆的上面和下面
虽然还有好多{克隆}，
不过不管哪边的居民都非常喜欢这里呢。",translated,妮伊,9f03e539ee,br=1 nl=2,3,keep-terms {コロン}
inc/event/res/03/me03_01.txt#49#14,空中に浮かんでいる浮遊都市。ラシェーラには、沢山のコロンが点在しており、裕福な人を中心に沢山の人が住んでいる。<CR><CR>コロンは自治都市となっており、有る程度の条例はコロン毎に決められる。また、ほぼ間違いなくバースト対策が成されており、地上の街のようにバーストに怯えることもない。<CR>逆に、どのコロンも厳しい入居条件があるか、無い場合は倍率1000倍にもなる抽選をくぐり抜けなければ住むことは出来ない。更に入居には莫大な費用がかかる事が殆どで、故に地上に住む人々は、簡単にコロンに移り住む事が出来ないのである。,漂浮在空中的浮游都市。拉榭拉分布着许多克隆，以富裕阶层为中心居住着大量居民。<CR><CR>克隆属于自治都市，一定程度的条例由各克隆自行制定。此外，各克隆几乎必定配备了针对爆炸的防护对策，无需像地上的城镇那样对爆炸提心吊胆。<CR>反之，所有克隆要么有着严苛的入住条件，若无条件则必须通过中签率低至千分之一的抽选方能入住。加之入住大多需要花费巨额费用，因此生活在地上的居民无法轻易搬迁到克隆居住。,translated,妮伊,1df95a02e3,<CR> <CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=260
inc/event/res/03/me03_01.txt#50#12,"『死ぬ前に一度は行ってみたいコロン』
ランキング、ベスト３には必ず入ってる。","在“死前想去一次的克隆”排行榜里，
绝对能稳坐前三名。",translated,妮伊,f5c80ba10d,br=0 nl=1,2,
inc/event/res/03/me03_01.txt#51#12,この間までいた、{夢ノ珠}は？,那我们前不久待过的{梦之珠}呢？,translated,依恩,1d7eb518ff,br=1 nl=0,1,keep-terms {夢ノ珠}
inc/event/res/03/me03_01.txt#51#14,正式名称は『官営第４号居住揚陸　夢ノ珠』。<CR>コロンというものが世の中に登場し、まだ数も少なかった頃の古いコロンである。<CR>その中心で重力を生成し、構造を球体とすることに成功したため、建設当時は『リトルラシェーラ』と人々から驚きと賞賛をもって迎えられた。<CR>夢ノ珠に住む天文派と地文派は、コロンを一周する輪を境に二分して生活している。<CR>天文派が多くを占める現在において、地上や他のコロンと比べると地文派の人間がまとまって生活している数少ないコロンではあるが、老朽化に伴い夢ノ珠全体で、特に地文側において『断線』と呼ばれる問題が多発するようになっている。,正式名称为“官营第四号居住扬陆　梦之珠”。<CR>是在“克隆”这一事物问世于世间、数量尚且稀少时建立的古老克隆。<CR>由于在其中心成功生成重力并将构造建成了球体，所以在建设当时，被人们带着惊叹与赞美誉为“小拉榭拉”。<CR>居住在梦之珠的天文派与地文派，以环绕克隆一周的环带为界二分而居。<CR>在天文派占据大半壁江山的当今时代，相比地面或其他克隆，这里是少数地文派人群集中生活的克隆之一。但伴随着设施老旧化，在整个梦之珠、尤其是在地文派一侧，频繁发生被称为“断线”的问题。,translated,依恩,f6cd6a8133,<CR> <CR> <CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=285
inc/event/res/03/me03_01.txt#52#12,"あぁ？
あんなのは圏外よ、むしろワーストの方。","啊？
那种地方根本排不上号，不如说在倒数榜上。",translated,妮伊,5e7ead1211,br=0 nl=1,2,
inc/event/res/03/me03_01.txt#53#12,"そうなんだ。夢ノ珠は{断線}とかがあって、
暮らしにくいからかな……。","是这样啊。梦之珠会发生{断线}什么的，
大概是因为住起来不太舒服吧……",translated,依恩,9ebaca14e4,br=1 nl=1,2,keep-terms {断線}
inc/event/res/03/me03_01.txt#53#14,夢ノ珠の中心に存在する重力場発生装置に供給されるＴｚ波が十分に行き渡らず、重力場が消失する現象を『断線』と呼んでいる。<CR>当然ながら、重力場がなくなったときに夢ノ珠の下側に位置していた建物や人はラシェーラの重力に引かれて地上に落下してしまう。<CR>断線を恐れ、他のコロンに移住する者もいたが、ほとんどの住民には夢ノ珠から出るお金も移住先も存在しなかったため、現在も多くの人々が住み続けている。<CR>近年は天文側よりも地文側に発生することが多く、天文区長パリーと地文区長クーリンを筆頭に両者間の抗争は激しくなる一方となっている。,供给至位于梦之珠中心的重力场发生装置的Tz波未能充分传导普及，导致重力场消失的现象被称为“断线”。<CR>理所当然地，当重力场消失时，正处于梦之珠下方区域的建筑物与居民便会被拉榭拉的重力所吸引而坠落至地面。<CR>虽有惧怕断线而迁往其他克隆者，但绝大多数居民既没有搬离梦之珠的财力，亦无处可迁，因而至今仍有大量人口在此居住。<CR>近年来断线发生在地文侧的频率远高于天文侧，以天文区长帕里与地文区长库琳为首，双方之间的抗争亦愈发激烈。,translated,依恩,ad6451d167,<CR> <CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=267
