id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/dateevent13/rinks01.txt#3#12,あっ、わたしが作ったエルリンクスだ！,啊，是我做的艾尔林克斯！,translated,依恩,0bca6d59f0,br=0 nl=0,1,
inc/event/res/dateevent13/rinks01.txt#4#12,"えへへ、すごく良くできてると思わない？
自信作なんだよ。","诶嘿嘿，不觉得做得很棒吗？
这可是我的自信之作哦。",translated,依恩,78b35320e9,br=0 nl=1,2,
inc/event/res/dateevent13/rinks01.txt#5#12,"ん～……でも、改めてみると少しだけ
直したい箇所があるかも……。","嗯～……不过重新看一遍的话，
感觉有些地方还是想稍微修改一下……",translated,依恩,4d81ade50c,br=0 nl=1,2,
inc/event/res/dateevent13/rinks01.txt#6#12,やっぱりもう少し修行が必要だね。,果然还是需要再多修行一下呢。,translated,依恩,ed69516a52,br=0 nl=0,1,
inc/event/res/dateevent13/rinks01.txt#7#12,今からパーツ屋に行こう,现在就去零件店吧,translated,,d529883f89,br=0 nl=0,1,
inc/event/res/dateevent13/rinks01.txt#8#12,そうだね,也是呢,translated,,513e788082,br=0 nl=0,1,
inc/event/res/dateevent13/rinks01.txt#10#12,"ほんと。
またパーツ屋さんに行きたいなぁ……。","真的。
好想再去零件店逛逛啊……",translated,依恩,a2eb546534,br=0 nl=1,2,
inc/event/res/dateevent13/rinks01.txt#16#12,"ほんと！？　やったぁ！
それじゃ、早速お願いしていい？
ふふっ、楽しみ♪","真的吗！？太棒啦！
那就赶紧拜托你带我去了哦？
呵呵，好期待♪",translated,依恩,b724e49315,br=0 nl=2,3,
inc/event/res/dateevent13/rinks01.txt#18#12,"とうちゃーく！
さあ、話はいいから見てまわろうよ！","顺～利抵达！
好啦，先别说话了，快到处逛逛吧！",translated,依恩,73b9f85595,br=0 nl=1,2,
inc/event/res/dateevent13/rinks01.txt#20#12,ん～、ふふっふふ～ん♪,嗯～哼哼哼哼～♪,translated,依恩,ed1989692a,br=0 nl=0,1,
inc/event/res/dateevent13/rinks01.txt#21#12,"えへへー、いいないいなぁ。
こうやって沢山のパーツ屋さんが並ぶ通りを
歩くのって、幸せな気持ちになれるよ。","诶嘿嘿～真好啊真好啊。
走在这样排列着许多零件店的街上，
心情就会变得超级幸福呢。",translated,依恩,7c72fd0992,br=0 nl=2,3,
inc/event/res/dateevent13/rinks01.txt#22#12,"店に並んでる色んなパーツを見ながら、
パーツ独特の機械臭を嗅げるんだもん。","既能看着店里摆着的各种零件，
又能闻到零件独特的机械味道嘛。",translated,依恩,9b34fb51dc,br=0 nl=1,2,
inc/event/res/dateevent13/rinks01.txt#23#12,"あ～あ、近所にこういう場所が
あればいいのに……。","啊～啊，要是附近也有
这样的地方就好了……",translated,依恩,def21dc966,br=0 nl=1,2,
