id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/dateevent07/hon02.txt#3#12,"えへへ、これを出してきたってことは、
わたしが何を思い出したのかが気になってる
ってことかな？","嘿嘿，你拿出这个来，
意思是说很在意我究竟
想起了什么对吧？",translated,依恩,dd49d47670,br=0 nl=2,3,
inc/event/res/dateevent07/hon02.txt#4#12,"いいよ、教えてあげる。
でも、どうせなら学校に行ってからに
しようよ。","好呀，我告诉你。
不过，难得有这个机会，
我们还是去了学校再说吧。",translated,依恩,796d081c39,br=0 nl=2,3,
inc/event/res/dateevent07/hon02.txt#5#12,"やっぱり学校での思い出だもん。
学校で話した方がいいでしょ？","毕竟是在学校里的回忆嘛。
在学校里聊不是更有感觉吗？",translated,依恩,a5e8fee427,br=0 nl=1,2,
inc/event/res/dateevent07/hon02.txt#6#12,そうだね。学校へ行こう。,你说得对。我们去学校吧。,translated,,a982f7e60a,br=0 nl=0,1,
inc/event/res/dateevent07/hon02.txt#7#12,それなら、また今度にしよう,既然这样，那就下次再去吧,translated,,00f412865d,br=0 nl=0,1,
inc/event/res/dateevent07/hon02.txt#9#12,"そっか。
それじゃ、また今度行こうね。","这样啊。
那我们下次再去吧。",translated,依恩,4378b780f4,br=0 nl=1,2,
inc/event/res/dateevent07/hon02.txt#14#12,"えへへ、なんてね。
ちょっと学校に行ってみたくなっただけ♪
でも言ったからには、お願いします♪","嘿嘿，开玩笑的啦。
我只是突然想去学校走走而已♪
不过既然说了，那就拜托你啦♪",translated,依恩,abc30be3c0,br=0 nl=2,3,
inc/event/res/dateevent07/hon02.txt#16#12,……ん、無事到着したみたい。,……嗯，看起来平安到达了呢。,translated,依恩,36a0e00ef5,br=0 nl=0,1,
inc/event/res/dateevent07/hon02.txt#18#12,"……何だか、最初の頃と違って学校の中を
歩いてても、懐かしいなぁって感じが
しなくなってきたよ。","……总觉得和最初不同，在学校里漫步时，
那种“好怀念啊”的感觉
已经变得不怎么强烈了呢。",translated,依恩,94baecb4f9,br=0 nl=2,3,
inc/event/res/dateevent07/hon02.txt#19#12,"何回も来てるからかな？
もう普通の散歩コースみたいな感じ。","是因为来了好多次的关系吗？
感觉已经像是一条普通的散步路线了。",translated,依恩,4740dc1af7,br=0 nl=1,2,
inc/event/res/dateevent07/hon02.txt#20#12,"昔の、毎日学校に通ってた頃のわたしに、
少しは近づけてるのかな？","比起过去的自己，那个每天去上学的我，
现在是不是稍微接近了一点呢？",translated,依恩,5907b88be3,br=0 nl=1,2,
inc/event/res/dateevent07/hon02.txt#21#12,"あ、でも通ってた頃のわたしが、学校を
散歩コースと思ってるはずないか。","啊，不过当年去上学的我，
怎么可能把学校当成散步路线呢。",translated,依恩,8cdfa925f7,br=0 nl=1,2,
inc/event/res/dateevent07/hon02.txt#22#12,"う～ん、昔のわたしにとっての学校って、
どんな場所だったんだろう？","唔～，对过去的我自己来说，
学校究竟是个什么样的地方呢？",translated,依恩,779667aa66,br=0 nl=1,2,
inc/event/res/dateevent07/hon02.txt#23#12,"勉強好きではなかったと思うから、
大好きではなかったって気はするけど……。","我感觉自己应该不算爱学习，
所以应该也不至于非常喜欢就是了……",translated,依恩,f2d8221bdf,br=0 nl=1,2,
inc/event/res/dateevent07/hon02.txt#25#12,そろそろ本題に入ってもらえるかな？,差不多能进入正题了吗？,translated,,75cea1be97,br=0 nl=0,1,
inc/event/res/dateevent07/hon02.txt#26#12,好きだったかどうかを思い出そうよ,去回想一下当年究竟喜不喜欢吧,translated,,9aaa137da7,br=0 nl=0,1,
inc/event/res/dateevent07/hon02.txt#28#12,"えへへ、ナイスツッコミ。
そう言ってくれるのを期待してたよ。","嘿嘿，吐槽得真漂亮。
我可是一直期待着你会这么说呢。",translated,依恩,7e4909daab,br=0 nl=1,2,
