id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/ex08/ex08_01.txt#22#12,――空の亀裂が、広がっただと？,――你说，天空裂缝扩大了？,translated,库拉肯特,8a4c72a14f,br=0 nl=0,1,
inc/event/res/ex08/ex08_01.txt#23#12,"馬鹿な、ありえん。
我々はネロを還したのだ！","荒谬，绝不可能。
我们明明已经将妮诺送回去了！",translated,库拉肯特,1fcb6e3e41,br=0 nl=1,2,
inc/event/res/ex08/ex08_01.txt#24#12,"イオナサルの存在が、まだこちら側に
あったとしてもだ。どうしてこうも
加速度的に世界が崩壊していくのだ！","就算依欧娜萨鲁的存在依然留在此侧，
世界又为何会以如此加速度
不断走向崩溃啊！",translated,库拉肯特,707cfc1c42,br=0 nl=2,3,
inc/event/res/ex08/ex08_01.txt#28#12,博士、大変です！,博士，不好了！,translated,莎丽,288c807d22,br=0 nl=0,1,
inc/event/res/ex08/ex08_01.txt#29#12,旧天翔地区の大地が――消えました。,旧天翔地区的大地――消失了。,translated,莎丽,7a59633e18,br=0 nl=0,1,
inc/event/res/ex08/ex08_01.txt#30#12,"消えただと！？
またか！","消失了！？
又是这样吗！",translated,库拉肯特,f3c12ae859,br=0 nl=1,2,
inc/event/res/ex08/ex08_01.txt#31#12,"どうなっているのでしょう……。
いくらなんでも異常です。","究竟是怎么回事……
无论怎么想都太反常了。",translated,莎丽,18a413ebf9,br=0 nl=1,2,
inc/event/res/ex08/ex08_01.txt#32#12,"我々がネロを還す時に、
何かこちら側のバランスを欠くような
現象が起きてしまったとしか……。","只能认为是在我们将妮诺送回时，
引发了某种导致此侧失衡的
异常现象了……",translated,莎丽,e8a3602dac,br=0 nl=2,3,
inc/event/res/ex08/ex08_01.txt#33#12,"いや、我々は間違いなくネロだけを
還したのだ。","不，我们毫无疑问仅仅是
将妮诺一人送了回去。",translated,库拉肯特,75e085664e,br=0 nl=1,2,
inc/event/res/ex08/ex08_01.txt#34#12,"愚かな天文の道具とされ、長年に渡り
シェルノトロンを動かす装置とされてきた少女を、
私は救ったのだ……。","被愚蠢的天文当作道具，
长年被作为驱动榭鲁诺特伦之装置的少女，
是我将她拯救出来的……",translated,库拉肯特,4a267bbded,br=0 nl=2,3,
