id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/dateevents06/apple01.txt#2#12,早く行こうよ,快点走吧,translated,,eed0f3d25a,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#4#12,わわっ、あんまり急かさないで。,哇哇，别催得这么急嘛。,translated,依恩,1e57a2f025,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#5#12,"でも、わたしも早く行きたいから、
早速しゅっぱーつ！","不过我也想快点去，
这就马上出――发！",translated,依恩,a905cff6c9,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#7#12,"とうちゃ～く。
さてと、何か見つかるといいんだけど……。","到――达。
那么，要是能找到什么就好了呢……。",translated,依恩,0cf872837a,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#10#12,"今更だけど、レシピのネタになる物を
探すなら、縁日以外の場所にした方が
良かったかもしれないね。","虽然事到如今才说，
但要是想找配方的灵感素材，
也许选在庙会以外的地方更好呢。",translated,依恩,93d5ecd742,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#11#12,"ここって人が多いから、ゆっくり何かを
見ることができないし……。","因为这里人太多了，
根本没办法静下心来仔细看……。",translated,依恩,9612910160,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#12#12,"それに、屋台から漂う食欲を誘う香りで、
集中が途切れちゃうし……。","而且，小吃摊飘来阵阵诱人的香气，
注意力总是会被打断……。",translated,依恩,d0732c82da,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#13#12,"騒がしいだけじゃなくて、食欲まで刺激
されたら、誰だって集中できなくなるよね？","不仅吵吵闹闹的，连食欲都被勾起来了，
换作是谁都没法集中精力对吧？",translated,依恩,6d19e23127,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#15#12,気持ちはわかる,我能理解你的心情,translated,,27e46f7be3,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#16#12,イオンは食いしん坊だから……,毕竟依恩是个小馋猫嘛……,translated,,116b1062e4,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#18#12,えへへ、やっぱりそうだよね？,嘿嘿，果然是这样对吧？,translated,依恩,6c5ad04e94,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#19#12,"あっ、だからって最初から諦めてる、
ってわけじゃないよ？","啊，不过我可不是说
一开始就放弃了哦？",translated,依恩,4a43851973,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#20#12,わたしなりに頑張ってはいるもん。,我也在用自己的方式努力着嘛。,translated,依恩,16bfdfa7e7,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#21#12,"ただ、その頑張りが結果を出せていない、
っていうだけで……。","只不过，那份努力
还没能拿出成果而已……。",translated,依恩,2b2b573594,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#25#12,"えぇっ！？
わたし、食いしん坊かな？","诶诶！？
我是个贪吃鬼吗？",translated,依恩,2c3c6fcaf6,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#26#12,"あなたの前で、そんなに沢山食べたりは
してないはずなのに……。","明明在你的面前，
我应该没有吃那么多才对呀……。",translated,依恩,32a787362e,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#27#12,"あっ、別にあなたの前以外で沢山食べてる、
ってわけじゃないよ！？","啊，我可不是指在你看不到的地方
就会大吃大喝哦！？",translated,依恩,17e22f183f,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#28#12,"少食、ってわけでもないけど、
食べる量は普通くらいだもん。","虽然称不上吃得少，
但我的饭量也只是普通水平嘛。",translated,依恩,0fb36d0755,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#30#12,"……あれ？
何だか少し、美味しそうな匂いが
薄くなってきたかも……。","……哎？
总觉得诱人的香气，
好像稍微变淡了一点……。",translated,依恩,c4ba25024d,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#31#12,"あっ、そっか。
こっちの方はお菓子とか、デザート系の
お店ばっかりみたいだね。","啊，原来如此。
这边好像全都是
点心和甜品类的摊位呢。",translated,依恩,2a628ff4e2,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#32#12,"ほっ……これなら匂いの誘惑には
負けないですみそうだよ。","呼……这样一来，
应该就不会输给气味的诱惑了呢。",translated,依恩,19ac45414b,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#33#12,"……ただ、デザート系は視界に入ったら
その時点でアウトだけど。","……不过，甜品只要映入眼帘，
在那瞬间就已经彻底沦陷了就是啦。",translated,依恩,b3bbbf9f3d,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#35#12,もう今日はデザートでも食べて楽しもう,今天干脆就吃点甜品尽情享受吧,translated,,af81cdb63d,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#37#12,やった、大賛成！,太棒了，举双手赞成！,translated,依恩,32e4fad224,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#38#12,"誘惑に立ち向かうのもいいけど、たまには
誘惑に誘われるがままに行動することも
必要だよね！","虽然抵抗诱惑固然重要，
但偶尔顺从诱惑顺其自然，
也是很有必要的呢！",translated,依恩,d2d4cb9d60,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#39#12,えへへ……それじゃあどれにしようかなぁ？,嘿嘿……那么该选哪一个好呢？,translated,依恩,ae7c7f9c2d,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#40#12,"わたあめ……は、半分も食べると
味に飽きてきちゃうし……。","棉花糖……吃上一半
就会觉得发腻了……。",translated,依恩,a6dcd94933,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#41#12,"かき氷はどのシロップがいいかで悩んで、
決まって食べ始めると他の味が気になって
仕方なくなっちゃうし……。","刨冰每次都为选哪种糖浆纠结，
而且一旦开始吃，
又总会忍不住惦记其他口味……。",translated,依恩,357b8beed9,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#42#12,"そうなると、消去法でりんご飴に
なっちゃうよね。","这样算下来，用排除法
就只能选苹果糖了呢。",translated,依恩,2f3422381e,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#43#12,"それにしても、りんご飴かぁ……。
わたし、ここでりんご飴を見るたびに
不思議に思ってることがあるの。","不过话说回来，苹果糖啊……。
我每次在这里看到苹果糖，
都会觉得很不可思议呢。",translated,依恩,33bdcb1932,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#44#12,"わたしが住んでるこっちの世界には、
りんごなんて果物はないでしょ？","因为在我生活的这个世界里，
并没有苹果这种水果对吧？",translated,依恩,f861490a69,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#45#12,"それなのに、りんごの味、って考えると、
すぐにその味を思い出すことができるの。","可一旦去想苹果的味道，
却能立刻回忆起那是种什么味道。",translated,依恩,5af12b6bbb,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#46#12,"どうしてなんだろう？
もしかして、記憶を失う前にりんごを
食べたことがある……ってこと？","这是为什么呢？
难道说，我在失去记忆前
曾经吃过苹果……是这样吗？",translated,依恩,2b78e27ae7,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#47#12,……あれ？,……咦？,translated,依恩,7400bc39fd,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#48#12,"今気づいたけど、りんごの形って、わたしの
世界にも似たようなのがあったような……。","我现在才注意到，苹果的外形，
在我的世界里似乎也有相似的……。",translated,依恩,dea60417be,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#49#12,"何て言ったっけ？
ほら、えっと……。","叫什么来着？
你看，那个……。",translated,依恩,faedce5aec,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#51#12,ミュジルの実、かな？,是缪吉尔之实吧？,translated,,c577950ced,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#52#12,モロッカの実、かな？,是摩洛卡之实吧？,translated,,c8f28fd7b0,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#54#12,う～ん……ミュジルの実とは違うかも。,唔～嗯……可能跟缪吉尔之实不太一样。,translated,依恩,0c22d8928a,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#55#12,"あれはもっと小さくて、りんごよりも
甘かったし……。","那个要更小一些，
而且比苹果要甜得多……。",translated,依恩,d8b1a4fdd9,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#56#12,"あっ、そうだ、思い出した！
モロッカの実だよ！","啊，对了，我想起来了！
是摩洛卡之实！",translated,依恩,7521db4306,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#59#12,そうそう、モロッカの実だよ！,对对，就是摩洛卡之实！,translated,依恩,b6e3de2a80,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#62#12,"多分モロッカの実をいくつか用意して、
丸くなるように置いたらりんごそっくりの
形になると思うの。","只要准备几个摩洛卡之实，
拼凑成圆形摆放的话，
我想就会变成和苹果一模一样的形状。",translated,依恩,fca610cea5,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#63#12,"味の方は……う～ん……
似てるような、似てないような……。","至于味道嘛……唔～嗯……
似像非像的……。",translated,依恩,3433281212,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#64#12,"でも、りんご飴みたいに水飴で固めれば、
多分似た味になるかもしれないね。","不过要是像苹果糖那样裹上一层糖稀，
说不定能做出相似的味道呢。",translated,依恩,5def37d5e3,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#65#12,"そうだ！
それじゃあ、今回はこのりんご飴を作る
レシピを作ろうかな？","对了！
那么这次，
要不要试着制作这款苹果糖的配方呢？",translated,依恩,50184c5922,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#66#12,"もしかしたら、それがきっかけになって
りんごを食べた時の記憶が蘇るかもしれ
ないし……。","说不定以此为契机，
还能唤醒我当初吃苹果时的
记忆呢……。",translated,依恩,4d78b5d388,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#67#12,"それに、今度縁日に来た時は、最初から
りんご飴を食べながらデートもできるしね。","而且下次再来逛庙会的时候，
就能从一开始就边吃苹果糖边约会了呢。",translated,依恩,70ff18935e,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#68#12,"えへへ、決まりだね。
帰ったら早速レシピを作るよ。","嘿嘿，那就这么决定啦。
回去后我马上就制作配方。",translated,依恩,36930528ea,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#70#12,"それじゃ、目的も済んだことだし、
今日はそろそろ帰ろうか？","那么，既然目的也达成了，
今天差不多该回去了吧？",translated,依恩,903b38ac8e,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#72#12,ただいまー。,我回来了――。,translated,依恩,c04e320cff,br=0 nl=0,1,
inc/event/res/dateevents06/apple01.txt#73#12,"最初はどうなるかと思ったけど、ちゃんと
レシピのネタが見つかってよかったよ。","起初我还担心会怎么样呢，
能好好找到配方的灵感真是太好啦。",translated,依恩,c901e06a40,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#74#12,"あとは、ちゃんとりんご飴に近い味に
なってくれるかどうかだけど……。","接下来就看能不能
做出接近苹果糖的味道了……。",translated,依恩,333b2034e8,br=0 nl=1,2,
inc/event/res/dateevents06/apple01.txt#75#12,"まあ、そこはわたしの腕と、モロッカの実
の味次第だから、作ってみないことには
何とも言えないね。","不过嘛，这完全取决于我的手艺
和摩洛卡之实的味道，
不亲手做做看可不好说呢。",translated,依恩,c0b957c23e,br=0 nl=2,3,
inc/event/res/dateevents06/apple01.txt#76#12,"今日は付き合ってくれてありがと。
今度はりんご飴を持って、縁日デート
しようね。","今天谢谢你陪我来。
下次我们要带着苹果糖，
一起去逛庙会约会哦。",translated,依恩,b5ce95d550,br=0 nl=2,3,
