id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/04/camera_test.txt#12#12,カメラテスト　その１,镜头测试 其一,translated,系统文本,dfe3b36f4b,br=0 nl=0,1,
inc/event/res/04/camera_test.txt#21#12,カメラテスト　その２,镜头测试 其二,translated,系统文本,2121e1ec6d,br=0 nl=0,1,
inc/event/res/04/camera_test.txt#32#12,カメラテスト　その３,镜头测试 其三,translated,系统文本,f146560ee7,br=0 nl=0,1,
inc/event/res/04/camera_test.txt#50#12,カメラテスト　その４,镜头测试 其四,translated,系统文本,608d26a619,br=0 nl=0,1,
inc/event/res/04/camera_test.txt#55#12,カメラテスト　その５,镜头测试 其五,translated,系统文本,5342a5f967,br=0 nl=0,1,
inc/event/res/04/camera_test.txt#60#12,カメラテスト　その６,镜头测试 其六,translated,系统文本,583419420b,br=0 nl=0,1,
inc/event/res/04/camera_test.txt#65#12,カメラテスト　その７,镜头测试 其七,translated,系统文本,cb2feba2ac,br=0 nl=0,1,
inc/event/res/04/camera_test.txt#70#12,カメラテスト　その８（終了）,镜头测试 其八（结束）,translated,系统文本,ba5805c8b8,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#36#12,"──あなた、シェルノトロンのこと
何も知らないのね。","――你对榭鲁诺特伦的事情，
真是一无所知呢。",translated,雷昂,8a9a403ecd,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#37#12,天文の皇女なのに。,明明是天文的皇女。,translated,雷昂,029766e07e,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#38#12,……わたし、何も知りません。,……我，确实什么都不知道。,translated,依恩,a325b37406,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#39#12,"シェルノトロンは本来、
単なる波動制御装置に過ぎない。","榭鲁诺特伦原本，
不过是单纯的波动控制装置。",translated,雷昂,c79abc3b9e,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#40#12,"生命体であるジェノムとは根本的に
異なる存在。","与作为生命体的杰诺姆有着根本上的
本质区别。",translated,雷昂,dc93f8f32a,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#41#12,"そのままでは詩魔法を紡ぐことなど
できるはずもない、無機物の集積。","保持原样根本不可能编织诗魔法，
只是无机物的堆砌罢了。",translated,雷昂,33f53e61b2,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#42#12,"だから、あなたの属する天文は
そこに生命の息吹に似たモノを吹き込んだ。","所以，你所属的天文
向其中注入了近似于生命气息的事物。",translated,雷昂,6a4f3e027b,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#43#12,レオン-4213と呼ばれる人工知能。,那便是被称为雷昂-4213的人工智能。,translated,雷昂,9ebd139cae,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#44#12,"ソリッドフレームを脱し、散逸構造を持ち、
自己組織化するオペレーティングシステム。","摆脱了固定框架、拥有耗散结构、
能够自组织化的操作系统。",translated,雷昂,5e3ab17a76,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#45#12,……わかりません。,……我不懂。,translated,依恩,bd14dd663e,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#47#12,"まるでジェノムのように表情豊かで、
ジェノムのように多彩なふるまいを見せ、
そして──あなた色に染まる。","宛如杰诺姆一般表情丰富，
宛如杰诺姆一般举止多姿多彩，
并且――还会染上你的色彩。",translated,雷昂,f3ea58f0e0,br=0 nl=2,3,
inc/event/res/04/me04_01.txt#49#12,"レオンを内蔵する全ての波動制御端末を
シェルノトロンと呼ぶ。","所有内置雷昂的波动控制终端，
皆被称为榭鲁诺特伦。",translated,雷昂,60a3d1e508,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#50#12,レオンを内蔵していない端末は、{G2トロン}。,没有内置雷昂的终端，则是{G2特伦}。,translated,雷昂,521f49f045,br=1 nl=0,1,keep-terms {G2トロン}
inc/event/res/04/me04_01.txt#50#14,現在ラシェーラで使用されているシェルノトロンの一世代前の真空管端末がＧ２トロンである。<CR>シェルノトロンには詩魔法をプログラムするための優秀なＯＳが搭載されているが、それと比べるとＧ２トロンのＯＳはとても素人に扱えるようなものではなかった。そのため、オリジナルの詩魔法を紡ぐには高度はプログラミング能力が必要となり、シェルノトロンのように爆発的な普及はされなかった。<CR>しかし、その難度の高いプログラミングを行うことで、シェルノトロンよりも熱い想いが伝えられると、一部の熱狂的なユーザーから絶大な支持を得ている。,目前拉榭拉所使用的榭鲁诺特伦的前一代真空管终端即为Ｇ２特伦。<CR>虽然榭鲁诺特伦搭载了用于编程诗魔法的优秀操作系统，但与之相比，Ｇ２特伦的操作系统绝非外行所能轻易驾驭。因此，若要纺出原创的诗魔法便需要极高深的编程能力，未曾像榭鲁诺特伦那样取得爆发性的普及。<CR>然而，正由于能够进行那种高难度的编程，从而能够传达比榭鲁诺特伦更为炽热滚烫的情感，因此在部分狂热用户群中享有极高的支持与推崇。,translated,雷昂,7ba3117195,<CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=260
inc/event/res/04/me04_01.txt#51#12,"人の被造物であることから逃れられない、
前時代のがらくた。","无法摆脱作为人类造物的宿命，
前时代的破铜烂铁。",translated,雷昂,aedfbcc37f,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#52#12,"がらくた……。
そんな……。","破铜烂铁……
怎么会……",translated,依恩,248139e00b,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#53#12,でも、シェルノトロンは違う。,但是，榭鲁诺特伦不同。,translated,雷昂,752275527b,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#54#12,"いま、人々の使うシェルノトロンには
すべて、ひとつ残らず──
レオンが住んでいるから。","因为如今人们所使用的榭鲁诺特伦，
无一例外，一个不剩――
全都住着雷昂。",translated,雷昂,482753ed29,br=0 nl=2,3,
inc/event/res/04/me04_01.txt#55#12,レオンが……住んでいる……。,住着……雷昂……,translated,依恩,7abf83eb38,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#88#12,イオナサルさま、ご覧下さい！,依欧娜萨鲁大人，请看！,translated,尼普楚尔,4008127883,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#89#12,{「ネプトロンタワー」}です！,这就是{“尼普特伦塔”}！,translated,尼普楚尔,79564ec9c0,br=1 nl=0,1,keep-terms {「ネプトロンタワー」}
inc/event/res/04/me04_01.txt#89#14,シェルノトロンの大手開発メーカーであるＴｚチューブカンパニーが近年建設を続けている巨大な塔。<CR>ネプトロンタワーは今も建設中だが、既に９０％ほどが完成しており、カンパニーのコロンのバランスを崩すほどに巨大な塔となっている。<CR>このタワーは現在のシェルノトロンをネプトロンへと<CR>アップグレードするための発信塔であり、完成することで、ラシェーラのシェルノトロン事情は大きく改革され世界全体が目覚しく快適になるとカンパニーは豪語している。,榭鲁诺特伦的大型研发厂商Tz管体公司近年持续建造的巨型高塔。<CR>尼普特伦塔目前仍在建设中，但已完工约90%，其庞大程度甚至打破了管体公司克隆的平衡。<CR>这座高塔是将现有的榭鲁诺特伦升级为尼普特伦的信号发射塔，管体公司豪言一旦竣工，拉榭拉的榭鲁诺特伦产业将迎来重大变革，整个世界都将变得令人瞩目地舒适便利。,translated,尼普楚尔,114378b20a,<CR> <CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=223
inc/event/res/04/me04_01.txt#90#12,"我が{チューブ・カンパニー}が社運を賭けて
開発中の次世代シェルノトロン。
その要であり、象徴となる施設です。","这是敝{管体公司}赌上全社命运
正在研发的次世代榭鲁诺特伦。
它是最核心、最具象征性的设施。",translated,尼普楚尔,958007448e,br=1 nl=2,3,keep-terms {チューブ・カンパニー}
inc/event/res/04/me04_01.txt#90#14,シェルノトロンのシェア７０％を占めるラシェーラ最大企業。正式名称はＴｚチューブ・カンパニーだが、カンパニーと省略されることも少なくない。<CR>Ｔｚチューブ・カンパニーの創設者であり、最高経営責任者でもあるネプツールが天文から離脱した際に立ち上げた会社であり、わずか一代でラシェーラ最大の企業へ成長させた。<CR>企業としての成長にはネプツール自身の経営手腕もあったが、もう一人、ネプツールと共に会社を立ち上げた人物がいるが、現在はカンパニーに籍を置いていない。一般に流通しているシェルノトロンから、まだ発売前の最新式シェルノトロンの研究など、真空管事業においてＴｚチューブ・カンパニーに並ぶ企業は存在しない。,占据榭鲁诺特伦70%市场份额的拉榭拉最大企业。正式名称为Tz管体公司，但也常被简称为管体公司。<CR>由Tz管体公司的创始人兼首席执行官尼普楚尔在脱离天文时创立，仅凭一代人之力便将其发展为拉榭拉最大的企业。<CR>虽然企业的成长离不开尼普楚尔自身的经营手腕，但另有一位与尼普楚尔一同创立公司的人物，如今已不在管体公司任职。从市面上流通的普通榭鲁诺特伦，到尚未发售的最新型榭鲁诺特伦的研究，在真空管行业中没有任何企业能与Tz管体公司比肩。,translated,尼普楚尔,a17f9f8915,<CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=305
inc/event/res/04/me04_01.txt#92#12,"あれが完成すれば、人々は{TxBIOS}を
もっと自由に使えるようになるのです！","只要那个完成，人们就能够
更加自由地使用{TxBIOS}了！",translated,尼普楚尔,dd4ba4e550,br=1 nl=1,2,keep-terms {TxBIOS}
inc/event/res/04/me04_01.txt#92#14,TxBIOSとは、ジェノムには存在しないシェルノトロン独自の能力であり、シェルノトロンに搭載されているOS、REON-4213が管理する、利用者への天文の公共サービスである。<CR>シェルノトロンのスペック（ＤＮＡ鎖数）によって利用できるランクが決まっており、天文のインフラを使うことが出来る。つまり、普通に生活する上では知り得ない情報なども必要に応じて公共施設からデータ取得することが可能なサービスである。<CR>通常、詩魔法は自分の知識や経験からしか紡ぐことができないが、TxBIOSを利用することで、そのバリエーションは飛脚的に拡大する。しかし、利用には免許とお金、レベルに対応する鎖数のシェルノトロンが必要。,TxBIOS是杰诺姆所不具备的榭鲁诺特伦独特功能，是由榭鲁诺特伦所搭载的OS――REON-4213所管理的、天文向使用者提供的公共服务。<CR>能够使用的等级取决于榭鲁诺特伦的性能规格（DNA链数），可借此调用天文的基础设施。换言之，这是一项可根据需要在普通生活中无法得知的公共设施中获取数据的服务。<CR>通常情况下，诗魔法只能凭借自身的知识和经验来编织，但通过使用TxBIOS，其表现形式将呈飞跃式扩大。然而使用该功能需要许可证与金钱，以及具备与等级对应链数的榭鲁诺特伦。,translated,尼普楚尔,23da8b8538,<CR> <CR> br=0 nl=0,1,keep-tags <CR>; src-longest-line=308
inc/event/res/04/me04_01.txt#94#12,"あの……聞いておられますか、
イオナサルさま？","那个……请问您在听吗，
依欧娜萨鲁大人？",translated,尼普楚尔,c2ae1267ad,br=0 nl=1,2,
inc/event/res/04/me04_01.txt#95#12,……あ、っ……ご、ごめんなさいっ。,……啊、……对、对不起。,translated,依恩,69e8b8a76d,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#96#12,あの……ちょっと考え事しちゃってて……。,那个……我刚才稍微想了点心事……,translated,依恩,dc8b8bbe12,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#97#12,あぁ、いえいえ。お気になさらず。,啊，无妨无妨。请不必介意。,translated,尼普楚尔,64fe3faf4a,br=0 nl=0,1,
inc/event/res/04/me04_01.txt#98#12,あの……{夢ノ珠}の時は……すみません。,那个……{梦之珠}那时候……真是对不起。,translated,依恩,34255ae875,br=1 nl=0,1,keep-terms {夢ノ珠}
