id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/dateevents04/back_kigae_cafe.txt#2#12,"それじゃ、服着替えちゃうから、
ちょっとごめんね。","那我这就去换衣服啦，
稍等我一下哦。",translated,依恩,c013755ff6,br=0 nl=1,2,
inc/event/res/dateevents04/back_kigae_cafe.txt#8#12,"えへへ。
いつものわたしに戻っちゃった。","诶嘿嘿。
变回平时的我啦。",translated,依恩,d1dd68ecd7,br=0 nl=1,2,
inc/event/res/dateevents04/cafe_bonus_tch1.txt#5#12,<CLBU>じーっ……。,<CLBU>目不转睛……。,translated,依恩,17207a3758,<CLBU> br=0 nl=0,1,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#6#12,えへへ……見つめてみましたー。,嘿嘿……我在盯着你看哦――。,translated,依恩,bd1dd39a36,br=0 nl=0,1,
inc/event/res/dateevents04/cafe_bonus_tch1.txt#14#12,"<CLBU>肩とか腕って、急に触られると
ドキッとするんだよ？","<CLBU>肩膀或者手臂，要是突然被摸，
心里可是会猛地一跳哦？",translated,依恩,1f93ce9c8e,<CLBU> br=0 nl=1,2,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#15#12,"何でかはわからないけど、
本当に音が聞こえるんじゃないかって
思うくらい、ドキッとするの。","虽然不知道为什么，
但真的会心跳快到
仿佛能听见噗通声一样呢。",translated,依恩,b187dd4109,br=0 nl=2,3,
inc/event/res/dateevents04/cafe_bonus_tch1.txt#18#12,"<CLBU>カフェでデートっていうのも、
のんびりしてていいよね？","<CLBU>在咖啡馆约会，
悠闲自在的也很不错对吧？",translated,依恩,0072e110af,<CLBU> br=0 nl=1,2,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#21#12,<CLBU>あ、うぅ……。,<CLBU>啊、唔唔……,translated,依恩,2cc53bc999,<CLBU> br=0 nl=0,1,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#22#12,"肩とか腕を撫でられるのって……
やっぱり、すごくドキドキするよ……。","被你抚摸肩膀和手臂……
果然还是让人超级心跳加速呢……",translated,依恩,11a6b9ce51,br=0 nl=1,2,
inc/event/res/dateevents04/cafe_bonus_tch1.txt#30#12,"<CLBU>ふふっ……手を握られたままじゃ、
お茶を飲めないよ。","<CLBU>呵呵……手一直被你握着的话，
可就没办法喝茶了哦。",translated,依恩,d4a02ba1df,<CLBU> br=0 nl=1,2,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#31#12,……でも、もうちょっと握っててほしいな。,……不过，希望你能再多握一会儿呢。,translated,依恩,5dfa034651,br=0 nl=0,1,
inc/event/res/dateevents04/cafe_bonus_tch1.txt#34#12,<CLBU>えへへ……あなたの手、大好きだよ。,<CLBU>嘿嘿……我最喜欢你的手啦。,translated,依恩,1d62f230c0,<CLBU> br=0 nl=0,1,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#43#12,わたしの胸は、喋ったりしないよ？,我的胸口，可不会开口说话哦？,translated,依恩,cda0ab9186,br=0 nl=0,1,
inc/event/res/dateevents04/cafe_bonus_tch1.txt#46#12,"<CLBU>胸って、トントンっていうよりは、
プニプニとかフニフニなんじゃ……。","<CLBU>胸口比起用咚咚敲，
不应该是软绵绵或者软乎乎的吗……",translated,依恩,53a1576b65,<CLBU> br=0 nl=1,2,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#47#12,"って、なんでもない！
今の忘れて！","不对，没什么！
把刚才那句忘掉！",translated,依恩,82c78cdc56,br=0 nl=1,2,
inc/event/res/dateevents04/cafe_bonus_tch1.txt#55#12,"<CLBU>もぉ、そんなふうにつんつんされたら、
くすぐったくて笑っちゃいそうだよ。","<CLBU>真是的，被你那样戳来戳去，
好痒痒我都快笑出来了啦。",translated,依恩,8da3f2c9cb,<CLBU> br=0 nl=1,2,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#58#12,"<CLBU>座ってる状態でお腹触るのって、
ちょっと難しくない？","<CLBU>坐着的状态下摸肚子，
感觉稍微有点费劲吧？",translated,依恩,527528a5f3,<CLBU> br=0 nl=1,2,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#70#12,<CLBU>じーっ……。,<CLBU>目不转睛……。,translated,依恩,17207a3758,<CLBU> br=0 nl=0,1,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#71#12,えへへ……見つめてみましたー。,嘿嘿……我在盯着你看哦――。,translated,依恩,bd1dd39a36,br=0 nl=0,1,
inc/event/res/dateevents04/cafe_bonus_tch1.txt#74#12,<CLBU>もしかして、子ども扱いしてる？,<CLBU>难道说，你把我当小孩看了？,translated,依恩,dbe358bdcc,<CLBU> br=0 nl=0,1,keep-tags <CLBU>
inc/event/res/dateevents04/cafe_bonus_tch1.txt#75#12,"もぉ……これでも、あなたの恋人さん
なんだよ？","真是的……人家好歹也是
你的恋人呀？",translated,依恩,fa54e5bdf8,br=0 nl=1,2,
