id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/mainscenarioevent04/mea04_01.txt#5#12,"ネイちゃんと一緒にチューブカンパニーに
行ったときのことを思い出したよ。","我想起了和妮伊一起
去管体公司时的事呢。",translated,依恩,88fff1cdae,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#9#12,"あ、あとそれから、Ｔｚチューブカンパニーに
行ったときのことを思い出したよ。","啊，还有就是，我想起去
Tz管体公司时的事情了。",translated,依恩,a400870e62,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#11#12,"さすがシェルノトロンのシェア、
ナンバー１って感じだった。","真不愧是榭鲁诺特伦市场份额
第一的感觉呢。",translated,依恩,1c33f5e8e3,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#12#12,"会社一つがそのままコロンになってて、
大きな真空管がたくさん使われてるの。","整间公司本身就是一个克隆，
里面用到了好多巨大的真空管呢。",translated,依恩,22e58f835a,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#13#12,"あそこで研究したら、きっとすごい真空管が
作れちゃったりするよね？","要是在那里做研究，肯定能做出
非常厉害的真空管吧？",translated,依恩,28de2680c0,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#14#12,"だってもう毎日毎日、
真空管触り放題だもん！","毕竟那样一来，每天每天
都能尽情摸个够真空管了呀！",translated,依恩,d132d03d17,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#15#12,"あ、でも、本当にわたしなんかが
あんなすごいところに行ったのかな？","啊，不过，像我这样的人，
真的去过那么厉害的地方吗？",translated,依恩,bcdc744fde,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#16#12,"ちゃんと思い出したはずなのに、
ちょっと想像できないかも……。","明明都已经确实想起来了，
却还是有点难以想象呢……",translated,依恩,69cb90bbfe,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#17#12,皇女なんだから当然,毕竟你曾是皇女，理所当然吧,translated,,84547a4052,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#18#12,たしかにちょっと想像できない,确实有点难以想象呢,translated,,116f425c5d,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#21#12,あはは……。そういえば、そうだったね。,啊哈哈……说起来，确实是呢。,translated,依恩,c0c849bd34,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#22#12,"なんか記憶は戻ってるはずなのに、
あんまり実感がわかないの。","总觉得记忆虽然恢复了，
却没有什么真实感呢。",translated,依恩,05e989e4c4,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#26#12,あ、やっぱりそうかな？,啊，你也这么觉得吗？,translated,依恩,1950a1f116,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#27#12,"皇女だったっていうのも、
あんまり実感がわかないし……。","自己曾是皇女这件事，
我也没什么真实感……",translated,依恩,e86c508717,br=0 nl=1,2,
inc/event/res/mainscenarioevent04/mea04_01.txt#29#12,う～ん、どうしてだろう…？,唔～这是为什么呢……？,translated,依恩,1143967a21,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#30#12,それよりも……,比起那个……,translated,,8e044de345,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#32#12,ん？　どうしたの？,嗯？怎么了吗？,translated,依恩,00ed12c9b8,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#33#12,何か気になることがあるの？,有什么在意的事吗？,translated,依恩,fbd73652e7,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#34#12,レオンのこと,关于雷昂的事,translated,,640e3f22c2,br=0 nl=0,1,
inc/event/res/mainscenarioevent04/mea04_01.txt#35#12,ネプツールのこと,关于尼普楚尔的事,translated,,a82ce74bae,br=0 nl=0,1,
