id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/dateevents01/back_kigae_school.txt#2#12,"それじゃ、服着替えちゃうから、
ちょっとごめんね。","那我这就去换衣服啦，
稍等我一下哦。",translated,依恩,c013755ff6,br=0 nl=1,2,
inc/event/res/dateevents01/back_kigae_school.txt#8#12,"えへへ。
いつものわたしに戻っちゃった。","诶嘿嘿。
变回平时的我啦。",translated,依恩,d1dd68ecd7,br=0 nl=1,2,
inc/event/res/dateevents01/date_bonus_school.txt#7#12,"え、ええっ！？
わたし！？","诶、诶诶！？
看我吗！？",translated,依恩,f1e68796e9,br=0 nl=1,2,
inc/event/res/dateevents01/date_bonus_school.txt#8#12,"そ、そんな…わたしなんて見ても
全然楽しくないよぅ…？","怎、怎么会……看我这种人
根本一点意思都没有呀……？",translated,依恩,92a47c9f7e,br=0 nl=1,2,
inc/event/res/dateevents01/date_bonus_school.txt#10#12,もっとよく見せて欲しい,希望能让我看得更清楚些,translated,,ee5c0d7719,br=0 nl=0,1,
inc/event/res/dateevents01/date_bonus_school.txt#12#12,"…も、もっとって…
えっと、どんな感じかな？","……再、再仔细看是……
呃，是要摆成什么姿势呢？",translated,依恩,b819257ad2,br=0 nl=1,2,
inc/event/res/dateevents01/date_bonus_school.txt#13#12,こうしてみた方がいい？,这样看会好一点吗？,translated,依恩,b16f2cb577,br=0 nl=0,1,
inc/event/res/dateevents01/date_bonus_school.txt#16#12,少しはよく見えるようになったかな…？,这样有没有看得更清楚一些了呢……？,translated,依恩,56dc2d395e,br=0 nl=0,1,
inc/event/res/dateevents01/date_bonus_school.txt#17#12,でも、色々操作しにくかったりする？,不过，操作起来会不会不太方便呢？,translated,依恩,502606b454,br=0 nl=0,1,
inc/event/res/dateevents01/date_bonus_school.txt#22#12,えっと、そろそろいい…かな？,那个，差不多可以了……吧？,translated,依恩,5e14993759,br=0 nl=0,1,
inc/event/res/dateevents01/date_bonus_school.txt#24#12,まだ！！,还要！！,translated,,9abb7e808c,br=0 nl=0,1,
inc/event/res/dateevents01/date_bonus_school.txt#25#12,とても可愛かったよ,非常可爱哦,translated,,8c9b46a2ee,br=0 nl=0,1,
inc/event/res/dateevents01/date_bonus_school.txt#27#12,"ええっ……ま、まだ見るの？
はずかしいってばぁ……。","诶诶……还、还要看吗？
真的好害羞啦……",translated,依恩,a1b4ac7a2b,br=0 nl=1,2,
inc/event/res/dateevents01/date_bonus_school.txt#33#12,それじゃ、元に戻すね。,那么，我转回来了哦。,translated,依恩,6866eb0001,br=0 nl=0,1,
inc/event/res/dateevents01/date_bonus_school.txt#38#12,"ふぅ。
なんか、すごく恥ずかしかったよぅ？","呼。
总觉得超级害羞的呀？",translated,依恩,135a06603a,br=0 nl=1,2,
inc/event/res/dateevents01/date_bonus_school.txt#40#12,"でも、あなたと長い時間一緒にいられて
ちょっと幸せだったかも。","不过，能和你在一起待这么久，
感觉稍微有点幸福呢。",translated,依恩,43e647054d,br=0 nl=1,2,
inc/event/res/dateevents01/date_initm_school.txt#5#12,"えへへ…ごめんね、何度も呼んじゃって。
まだ忙しい感じかな？","诶嘿嘿……抱歉哦，叫了你好多次。
你现在还是挺忙的吗？",translated,依恩,8680e7dd73,br=0 nl=1,2,
inc/event/res/dateevents01/date_initm_school.txt#6#12,"えっと…良かったら、そろそろ…行かない？
…デート。","那个……如果可以的话，差不多该……去了吗？
……去约会。",translated,依恩,6579c9c094,br=0 nl=1,2,
inc/event/res/dateevents01/date_initm_school.txt#7#12,行こう,走吧,translated,,c3e9e3017a,br=0 nl=0,1,
