id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/itemevent06/rt_item_assist003a.txt#3#12,"ジャジャーン！
トイレットペー……。","铛铛――！
卫生……。",translated,依恩,5a25026368,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#4#12,"じゃなくて、水に流せるティッシュの
完成だよ！","才不是，是可溶水纸巾
制作完成啦！",translated,依恩,ef96da89ef,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#5#12,……まあ、名前的につい間違えちゃうよね？,……呃，名字上不自觉就搞错了呢？,translated,依恩,9b594b13c2,br=0 nl=0,1,
inc/event/res/itemevent06/rt_item_assist003a.txt#6#12,"でもこのティッシュのすごい所は、
使った後に水に流せるだけじゃない、
ってところなの。","不过这款纸巾厉害的地方，
可不仅仅在于用完后可以直接冲走哦。",translated,依恩,693a7d9229,br=0 nl=2,3,
inc/event/res/itemevent06/rt_item_assist003a.txt#7#12,"悲しいことや、落ち込んでる時に、
これで涙を拭いて、鼻をかむの。","遇到难过或者失落沮丧的时候，
就用它擦擦眼泪、擤擤鼻涕。",translated,依恩,cad3d6b094,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#8#12,"そうすると、泣く原因になった記憶を
水に流してくれる効果があるんだよ！","这样一来，它就能发挥出将引发哭泣的
回忆统统冲走的效果哦！",translated,依恩,12f24b7909,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#10#12,別の記憶まで流れそうじゃない？,感觉连别的记忆都会被冲走啊？,translated,,d0c7450816,br=0 nl=0,1,
inc/event/res/itemevent06/rt_item_assist003a.txt#11#12,"思い出したくない嫌な思い出とか、
トラウマがある人にはお勧めだよ。","对于有不想回想起来的讨厌回忆
或心灵创伤的人来说，非常推荐哦。",translated,依恩,dc46bb520e,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#12#12,"まあ、使い過ぎるのもちょっとだけ
怖い気がするから、あまり乱用するのは
避けた方が良いかもしれないけど……。","不过，感觉用得太多也会有点可怕，
所以或许还是别滥用比较好吧……",translated,依恩,01619ae0a6,br=0 nl=2,3,
inc/event/res/itemevent06/rt_item_assist003a.txt#16#12,"っていうか、これを使った記憶まで
流れたら、どうなっちゃうのかな？","话说回来，要是连使用了这个的记忆
也被冲走的话，会变成怎样呢？",translated,依恩,fff9e18d2b,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#20#12,"うっ……た、確かに、そうなる可能性が
ないとは言い切れないかも……。","呜……确、确实，这种可能性
倒也不能说完全没有……",translated,依恩,14d35be110,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#21#12,"正直、このティッシュがどういう作用で
効果を発揮しているのかわからないし……。","老实说，我也不知道这纸巾到底
是通过什么机理来发挥效果的……",translated,依恩,1c642bcbed,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#22#12,"……作っておいて言うのは変だけど、
わたしは使わない方が良さそうだね？","……虽然做都做出来了再这么说很怪，
但我感觉自己还是别用比较好吧？",translated,依恩,a857af6588,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#25#14,"水に流せるティッシュを
作ったよ♪","做出了
可溶水纸巾♪",translated,,e866a1c24d,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#27#14,"水に流せるティッシュが
完成したよ♪","可溶水纸巾
制作完成啦♪",translated,,01b24dbed7,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_assist003a.txt#29#14,"水に流せるティッシュの
作成完了。
次は何を作ろうかな♪","可溶水纸巾
制作完毕。
下次要做什么好呢♪",translated,,db647912c6,br=0 nl=2,3,
inc/event/res/itemevent06/rt_item_assist003a.txt#31#14,"水に流せるティッシュが
できたよ♪","做好了
可溶水纸巾♪",translated,,060941e6a6,br=0 nl=1,2,
inc/event/res/itemevent06/rt_item_bread005a.txt#3#12,どう、綺麗でしょ？,怎么样，很漂亮吧？,translated,依恩,d93e534538,br=0 nl=0,1,
inc/event/res/itemevent06/rt_item_bread005a.txt#4#12,"四季の野菜をふんだんに使った、
四季の彩りサンドだよ！","这是大量使用了四季蔬菜的
四季绚彩三明治哦！",translated,依恩,73d6526c4c,br=0 nl=1,2,
