id,jp,zh,status,speaker,src,ctl,lines,note
inc/event/res/itemevent04/rt_item_book002a.txt#3#12,ＴＣ解体新書、ようやく完成したよ。,TC解体新书总算制作完成啦。,translated,依恩,ed86270594,br=0 nl=0,1,
inc/event/res/itemevent04/rt_item_book002a.txt#4#12,"これはチューブカンパニーについて、
図入りで詳しく書かれた本なの。","这是一本配有丰富插图、
详细介绍管体公司的书哦。",translated,依恩,391a8fa919,br=0 nl=1,2,
inc/event/res/itemevent04/rt_item_book002a.txt#5#12,"創設者のことはもちろん、今までの歴史の
全てがこの一冊に詰まってるの。","不仅有创立者的事迹，
连至今为止的所有历史都凝聚在这一册之中了哦。",translated,依恩,c7e551f1ba,br=0 nl=1,2,
inc/event/res/itemevent04/rt_item_book002a.txt#6#12,……まとめるの、とっても大変だったよ。,……整理归纳起来真的好辛苦呀。,translated,依恩,d3f19bad6e,br=0 nl=0,1,
inc/event/res/itemevent04/rt_item_book002a.txt#8#12,ていうか、表紙の絵が凄い！！,话说封面上的画好厉害！！,translated,,9b553266e0,br=0 nl=0,1,
inc/event/res/itemevent04/rt_item_book002a.txt#9#12,"正直、これを書くだけの資料があるなら、
別に一冊にまとめなくてもいいような気が
しなくもないけど……。","说实话，既然原本就有能写出这本书的资料，
就算不特意归总成一册似乎也没什么关系吧……",translated,依恩,cd6d3ab041,br=0 nl=2,3,
inc/event/res/itemevent04/rt_item_book002a.txt#13#12,"あっ、ううん、なんでもない！
せっかくの頑張りが無駄になっちゃうような
こと言っちゃいけないね。","啊，没、没什么啦！
可不能说这种让自己的辛苦努力
白白浪费的话呢。",translated,依恩,df6c9fa457,br=0 nl=2,3,
inc/event/res/itemevent04/rt_item_book002a.txt#17#12,"き、気づいてくれた！？
嬉しい、一番苦労したところなの。","你、你注意到了吗！？
太高兴了，那正是我费了最大心血的地方哦。",translated,依恩,7cb264846e,br=0 nl=1,2,
inc/event/res/itemevent04/rt_item_book002a.txt#18#12,"チューブカンパニーのコロン全体像を
描かなくちゃいけなかったから、とっても
大変で、挫折しかけたくらいだよ……。","因为必须画出管体公司克隆的宏大全貌，
真的超级艰难，我都差点要放弃了呢……",translated,依恩,8db65c1339,br=0 nl=2,3,
inc/event/res/itemevent04/rt_item_book002a.txt#19#12,"でも、あなたにすごいって言ってもらえて、
何だか苦労が報われた気がするよ。
えへへ、ありがと。","不过听你夸奖说好厉害，
感觉所有的付出都有了回报呢。
诶嘿嘿，谢谢你。",translated,依恩,55b56d0a77,br=0 nl=2,3,
inc/event/res/itemevent04/rt_item_book002a.txt#22#14,"ＴＣ解体新書を
作ったよ♪","制作了
TC解体新书哦♪",translated,,20bf91580a,br=0 nl=1,2,
inc/event/res/itemevent04/rt_item_book002a.txt#24#14,"ＴＣ解体新書が
完成したよ♪","TC解体新书
制作完成了♪",translated,,74fa5348cb,br=0 nl=1,2,
inc/event/res/itemevent04/rt_item_book002a.txt#26#14,"ＴＣ解体新書の
作成完了。
次は何を作ろうかな♪","TC解体新书
制作完毕。
下次要做什么呢♪",translated,,0fc547b0c5,br=0 nl=2,3,
inc/event/res/itemevent04/rt_item_book002a.txt#28#14,"ＴＣ解体新書が
できたよ♪","TC解体新书
做出来啦♪",translated,,2372ccfb7a,br=0 nl=1,2,
inc/event/res/itemevent04/rt_item_book002b.txt#3#12,ＴＣ解体新書、完成ー。,TC解体新书，完成啦～。,translated,依恩,0a376c4d88,br=0 nl=0,1,
inc/event/res/itemevent04/rt_item_book002b.txt#4#12,ふぅ……疲れたぁ……。,呼……累死啦……,translated,依恩,ad2a4d5e3a,br=0 nl=0,1,
inc/event/res/itemevent04/rt_item_book002b.txt#5#12,"……まさか、何度も書くことになるとは
思わなかったよ。","……真没想到
居然要我一遍又一遍地重抄呢。",translated,依恩,af8c4ab362,br=0 nl=1,2,
inc/event/res/itemevent04/rt_item_book002b.txt#6#12,"こういう本は初めに作る時に、何冊か余分に
印刷しておいた方がいいかもしれないね。","这种书在最初制作的时候，
多印刷几本备用或许才是明智的做法呢。",translated,依恩,b8397614d9,br=0 nl=1,2,
